timestamp_s,channel,raw_adc,voltage_uv
379.0031,1,-2278,-10.591
379.1311,1,-2281,-10.605
379.2448,1,-3486,-16.207
379.3702,1,-4439,-20.638
379.4833,1,-9603,-44.646
379.6114,1,6963,32.372
379.7266,1,5604,26.054
379.8520,1,4413,20.517
379.9688,1,2702,12.562
380.0826,1,1530,7.113
380.2117,1,4664,21.684
380.3233,1,4594,21.358
380.4515,1,-1920,-8.926
380.5677,1,-5462,-25.394
380.6950,1,-2492,-11.586
380.8127,1,-3917,-18.211
380.9280,1,-3466,-16.114
381.0454,1,-1879,-8.736
381.1703,1,-2194,-10.200
381.2953,1,-1620,-7.532
381.4100,1,-2746,-12.767
381.5235,1,-3061,-14.231
381.6503,1,4415,20.526
381.7680,1,16462,76.535
381.8854,1,2897,13.469
382.0116,1,2853,13.264
382.1283,1,3765,17.504
382.2454,1,3627,16.863
382.3733,1,3415,15.877
382.4893,1,894,4.156
382.6033,1,-1876,-8.722
382.7319,1,6686,31.084
382.8454,1,-16926,-78.692
382.9727,1,-9994,-46.464
383.0889,1,334,1.553
383.2050,1,1199,5.574
383.3325,1,1346,6.258
383.4498,1,1190,5.533
383.5658,1,717,3.333
383.6831,1,686,3.189
383.8107,1,538,2.501
383.9248,1,-303,-1.409
384.0429,1,-506,-2.352
384.1685,1,444,2.064
384.2936,1,836,3.887
384.4116,1,837,3.891
384.5272,1,937,4.356
384.6454,1,1049,4.877
384.7702,1,1030,4.789
384.8872,1,630,2.929
385.0029,1,292,1.358
385.1274,1,247,1.148
385.2435,1,324,1.506
385.3706,1,621,2.887
385.4830,1,501,2.329
385.6126,1,522,2.427
385.7282,1,733,3.408
385.8454,1,994,4.621
385.9634,1,966,4.491
386.0875,1,760,3.533
386.2126,1,524,2.436
386.3277,1,363,1.688
386.4452,1,407,1.892
386.5742,1,397,1.846
386.6895,1,413,1.920
386.8024,1,446,2.074
386.9325,1,831,3.863
387.0493,1,953,4.431
387.1656,1,902,4.194
387.2931,1,711,3.306
387.4066,1,619,2.878
387.5245,1,477,2.218
387.6536,1,433,2.013
387.7703,1,292,1.358
387.8870,1,222,1.032
388.0025,1,400,1.860
388.1295,1,570,2.650
388.2454,1,806,3.747
388.3737,1,893,4.152
388.4894,1,683,3.175
388.6051,1,687,3.194
388.7326,1,536,2.492
388.8492,1,380,1.767
388.9637,1,391,1.818
389.0894,1,389,1.809
389.2029,1,399,1.855
389.3327,1,620,2.882
389.4465,1,598,2.780
389.5618,1,744,3.459
389.6890,1,551,2.562
389.8039,1,697,3.240
389.9324,1,476,2.213
390.0479,1,475,2.208
390.1628,1,357,1.660
390.2867,1,67,0.311
390.4131,1,473,2.199
390.5287,1,979,4.552
390.6454,1,2245,10.437
390.7706,1,9237,42.944
390.8861,1,9717,45.176
391.0135,1,9748,45.320
391.1282,1,-6892,-32.042
391.2457,1,-1457,-6.774
391.3723,1,803,3.733
391.4869,1,549,2.552
391.6050,1,603,2.803
391.7327,1,202,0.939
391.8488,1,757,3.519
391.9725,1,489,2.273
392.0883,1,749,3.482
392.2030,1,629,2.924
392.3326,1,549,2.552
392.4464,1,483,2.246
392.5726,1,399,1.855
392.6848,1,173,0.804
392.8111,1,592,2.752
392.9230,1,670,3.115
393.0529,1,474,2.204
393.1671,1,421,1.957
393.2822,1,504,2.343
393.4082,1,519,2.413
393.5239,1,510,2.371
393.6537,1,509,2.366
393.7709,1,333,1.548
393.8886,1,430,1.999
394.0024,1,363,1.688
394.1257,1,578,2.687
394.2533,1,624,2.901
394.3659,1,510,2.371
394.4830,1,570,2.650
394.6082,1,558,2.594
394.7257,1,547,2.543
394.8493,1,584,2.715
394.9655,1,538,2.501
395.0826,1,694,3.227
395.2111,1,635,2.952
395.3234,1,317,1.474
395.4502,1,501,2.329
395.5650,1,414,1.925
395.6936,1,453,2.106
395.8082,1,552,2.566
395.9231,1,152,0.707
396.0517,1,437,2.032
396.1653,1,497,2.311
396.2923,1,675,3.138
396.4079,1,586,2.724
396.5260,1,821,3.817
396.6440,1,815,3.789
396.7620,1,723,3.361
396.8895,1,381,1.771
397.0040,1,483,2.246
397.1308,1,1362,6.332
397.2455,1,56,0.260
397.3620,1,407,1.892
397.4871,1,642,2.985
397.6027,1,376,1.748
397.7285,1,897,4.170
397.8445,1,763,3.547
397.9610,1,550,2.557
398.0894,1,535,2.487
398.2110,1,437,2.032
398.3286,1,510,2.371
398.4444,1,582,2.706
398.5704,1,501,2.329
398.6838,1,573,2.664
398.8097,1,571,2.655
398.9268,1,553,2.571
399.0448,1,564,2.622
399.1617,1,531,2.469
399.2891,1,475,2.208
399.4028,1,533,2.478
399.5211,1,532,2.473
399.6471,1,551,2.562
399.7620,1,535,2.487
399.8905,1,566,2.631
400.0036,1,530,2.464
400.1307,1,552,2.566
400.2440,1,517,2.404
400.3618,1,538,2.501
400.4885,1,562,2.613
400.6058,1,491,2.283
400.7331,1,500,2.325
400.8498,1,556,2.585
400.9664,1,589,2.738
401.0809,1,402,1.869
401.2087,1,527,2.450
401.3260,1,473,2.199
401.4424,1,445,2.069
401.5706,1,517,2.404
401.6885,1,575,2.673
401.8112,1,516,2.399
401.9275,1,516,2.399
402.0443,1,533,2.478
402.1621,1,550,2.557
402.2906,1,525,2.441
402.4031,1,535,2.487
402.5303,1,538,2.501
402.6434,1,590,2.743
402.7707,1,605,2.813
402.8847,1,536,2.492
403.0019,1,537,2.497
403.1286,1,559,2.599
403.2441,1,543,2.524
403.3705,1,517,2.404
403.4847,1,527,2.450
403.6097,1,508,2.362
403.7258,1,556,2.585
403.8493,1,480,2.232
403.9666,1,415,1.929
404.0826,1,522,2.427
404.2101,1,584,2.715
404.3232,1,559,2.599
404.4413,1,522,2.427
404.5704,1,492,2.287
404.6840,1,498,2.315
404.8109,1,546,2.538
404.9234,1,507,2.357
405.0498,1,775,3.603
405.1658,1,455,2.115
405.2914,1,553,2.571
405.4071,1,484,2.250
405.5299,1,512,2.380
405.6452,1,552,2.566
405.7619,1,523,2.432
405.8907,1,512,2.380
406.0075,1,202,0.939
406.1214,1,586,2.724
406.2522,1,694,3.227
406.3670,1,290,1.348
406.4827,1,488,2.269
406.6116,1,495,2.301
406.7276,1,549,2.552
406.8455,1,545,2.534
406.9703,1,604,2.808
407.0826,1,491,2.283
407.2071,1,552,2.566
407.3205,1,538,2.501
407.4435,1,545,2.534
407.5660,1,514,2.390
407.6807,1,534,2.483
407.8083,1,514,2.390
407.9204,1,509,2.366
408.0469,1,561,2.608
408.1616,1,634,2.948
408.2871,1,606,2.817
408.4030,1,545,2.534
408.5288,1,485,2.255
408.6452,1,442,2.055
408.7598,1,459,2.134
408.8832,1,507,2.357
409.0075,1,500,2.325
409.1234,1,536,2.492
409.2473,1,523,2.432
409.3596,1,541,2.515
409.4835,1,525,2.441
409.6002,1,542,2.520
409.7267,1,528,2.455
409.8448,1,522,2.427
409.9617,1,523,2.432
410.0895,1,525,2.441
410.2033,1,503,2.339
410.3204,1,558,2.594
410.4471,1,503,2.339
410.5602,1,483,2.246
410.6891,1,554,2.576
410.8028,1,578,2.687
410.9282,1,527,2.450
411.0435,1,489,2.273
411.1688,1,528,2.455
411.2827,1,509,2.366
411.4092,1,536,2.492
411.5273,1,527,2.450
411.6489,1,605,2.813
411.7611,1,500,2.325
411.8895,1,413,1.920
412.0026,1,495,2.301
412.1276,1,568,2.641
412.2455,1,494,2.297
412.3601,1,543,2.524
412.4881,1,507,2.357
412.6037,1,537,2.497
412.7273,1,531,2.469
412.8450,1,499,2.320
412.9601,1,565,2.627
413.0853,1,524,2.436
413.2021,1,552,2.566
413.3303,1,512,2.380
413.4460,1,522,2.427
413.5623,1,541,2.515
413.6893,1,503,2.339
413.8073,1,519,2.413
413.9230,1,535,2.487
414.0490,1,534,2.483
414.1658,1,526,2.445
414.2839,1,526,2.445
414.4075,1,523,2.432
414.5208,1,534,2.483
414.6463,1,503,2.339
414.7705,1,531,2.469
414.8885,1,512,2.380
415.0043,1,538,2.501
415.1308,1,545,2.534
415.2449,1,528,2.455
415.3704,1,549,2.552
415.4871,1,508,2.362
415.6052,1,501,2.329
415.7205,1,527,2.450
415.8472,1,520,2.418
415.9617,1,523,2.432
416.0886,1,558,2.594
416.2004,1,530,2.464
416.3290,1,530,2.464
416.4447,1,540,2.511
416.5628,1,533,2.478
416.6887,1,520,2.418
416.8062,1,531,2.469
416.9243,1,520,2.418
417.0393,1,529,2.459
417.1699,1,524,2.436
417.2828,1,514,2.390
417.4082,1,509,2.366
417.5208,1,570,2.650
417.6490,1,580,2.697
417.7660,1,501,2.329
417.8835,1,335,1.557
418.0110,1,387,1.799
418.1276,1,734,3.412
418.2455,1,643,2.989
418.3704,1,743,3.454
418.4863,1,233,1.083
418.5999,1,653,3.036
418.7286,1,-605,-2.813
418.8415,1,738,3.431
418.9699,1,620,2.882
419.0876,1,591,2.748
419.2044,1,948,4.407
419.3292,1,428,1.990
419.4455,1,423,1.967
419.5592,1,537,2.497
419.6866,1,498,2.315
419.8020,1,500,2.325
419.9201,1,529,2.459
420.0499,1,501,2.329
420.1660,1,328,1.525
420.2824,1,708,3.292
420.4081,1,368,1.711
420.5216,1,664,3.087
420.6494,1,355,1.650
420.7661,1,527,2.450
420.8830,1,494,2.297
421.0000,1,524,2.436
421.1259,1,553,2.571
421.2439,1,526,2.445
421.3620,1,505,2.348
421.4892,1,513,2.385
421.6043,1,496,2.306
421.7209,1,546,2.538
421.8492,1,520,2.418
421.9659,1,504,2.343
422.0830,1,532,2.473
422.1993,1,521,2.422
422.3283,1,505,2.348
422.4457,1,517,2.404
422.5612,1,540,2.511
422.6792,1,520,2.418
422.8063,1,415,1.929
422.9220,1,499,2.320
423.0472,1,588,2.734
423.1600,1,488,2.269
423.2854,1,537,2.497
423.3993,1,547,2.543
423.5256,1,518,2.408
423.6411,1,516,2.399
423.7583,1,537,2.497
423.8848,1,485,2.255
423.9994,1,554,2.576
424.1284,1,563,2.617
424.2448,1,510,2.371
424.3621,1,487,2.264
424.4783,1,508,2.362
424.6084,1,523,2.432
424.7227,1,532,2.473
424.8477,1,481,2.236
424.9643,1,478,2.222
425.0796,1,558,2.594
425.2061,1,460,2.139
425.3188,1,503,2.339
425.4459,1,552,2.566
425.5585,1,490,2.278
425.6871,1,466,2.167
425.8005,1,552,2.566
425.9283,1,558,2.594
426.0456,1,545,2.534
426.1699,1,540,2.511
426.2832,1,553,2.571
426.3995,1,539,2.506
426.5289,1,557,2.590
426.6456,1,507,2.357
426.7599,1,551,2.562
426.8827,1,619,2.878
427.0001,1,535,2.487
427.1254,1,611,2.841
427.2416,1,572,2.659
427.3596,1,492,2.287
427.4871,1,493,2.292
427.6027,1,655,3.045
427.7277,1,190,0.883
427.8448,1,593,2.757
427.9598,1,522,2.427
428.0827,1,531,2.469
428.1991,1,371,1.725
428.3234,1,573,2.664
428.4388,1,520,2.418
428.5653,1,523,2.432
428.6835,1,537,2.497
428.8000,1,585,2.720
428.9284,1,520,2.418
429.0456,1,496,2.306
429.1614,1,570,2.650
429.2859,1,1394,6.481
429.4040,1,-57,-0.265
429.5205,1,115,0.535
429.6456,1,249,1.158
429.7603,1,625,2.906
429.8829,1,727,3.380
429.9993,1,610,2.836
430.1276,1,598,2.780
430.2457,1,520,2.418
430.3672,1,450,2.092
430.4833,1,518,2.408
430.5994,1,34,0.158
430.7268,1,861,4.003
430.8388,1,55,0.256
430.9655,1,332,1.544
431.0787,1,697,3.240
431.2048,1,774,3.598
431.3210,1,852,3.961
431.4373,1,724,3.366
431.5661,1,1180,5.486
431.6792,1,429,1.994
431.8053,1,-372,-1.729
431.9207,1,1090,5.068
432.0386,1,975,4.533
432.1607,1,310,1.441
432.2785,1,-369,-1.716
432.4085,1,2195,10.205
432.5231,1,-734,-3.412
432.6395,1,1202,5.588
432.7576,1,-96,-0.446
432.8867,1,466,2.167
433.0000,1,904,4.203
433.1172,1,25,0.116
433.2423,1,1786,8.303
433.3603,1,-693,-3.222
433.4782,1,2063,9.591
433.6037,1,-892,-4.147
433.7217,1,1441,6.699
433.8453,1,-408,-1.897
433.9599,1,1039,4.830
434.0779,1,19,0.088
434.2043,1,1175,5.463
434.3208,1,-270,-1.255
434.4387,1,792,3.682
434.5694,1,198,0.921
434.6828,1,566,2.631
434.8000,1,833,3.873
434.9286,1,246,1.144
435.0455,1,1681,7.815
435.1597,1,-717,-3.333
435.2886,1,851,3.956
435.4012,1,443,2.060
435.5288,1,1561,7.257
435.6454,1,-538,-2.501
435.7622,1,1751,8.141
435.8790,1,-680,-3.161
436.0053,1,809,3.761
436.1204,1,1108,5.151
436.2456,1,-43,-0.200
436.3603,1,625,2.906
436.4886,1,1342,6.239
436.6021,1,-265,-1.232
436.7181,1,750,3.487
436.8407,1,178,0.828
436.9657,1,646,3.003
437.0829,1,1544,7.178
437.1994,1,-405,-1.883
437.3173,1,1019,4.737
437.4422,1,-196,-0.911
437.5603,1,607,2.822
437.6784,1,455,2.115
437.8044,1,392,1.822
437.9208,1,1161,5.398
438.0388,1,189,0.879
438.1661,1,1439,6.690
438.2828,1,13,0.060
438.4000,1,688,3.199
438.5285,1,523,2.432
438.6457,1,679,3.157
438.7613,1,253,1.176
438.8784,1,533,2.478
439.0076,1,576,2.678
439.1212,1,593,2.757
439.2371,1,521,2.422
439.3604,1,515,2.394
439.4778,1,518,2.408
439.6038,1,693,3.222
439.7207,1,394,1.832
439.8387,1,220,1.023
439.9564,1,645,2.999
440.0817,1,529,2.459
440.1968,1,691,3.213
440.3250,1,490,2.278
440.4431,1,-211,-0.981
440.5593,1,727,3.380
440.6850,1,276,1.283
440.8004,1,565,2.627
440.9277,1,592,2.752
441.0448,1,568,2.641
441.1623,1,548,2.548
441.2764,1,544,2.529
441.4054,1,538,2.501
441.5226,1,529,2.459
441.6396,1,507,2.357
441.7633,1,526,2.445
441.8808,1,502,2.334
442.0063,1,539,2.506
442.1190,1,554,2.576
442.2461,1,542,2.520
442.3599,1,540,2.511
442.4824,1,502,2.334
442.6077,1,501,2.329
442.7228,1,518,2.408
442.8394,1,508,2.362
442.9650,1,983,4.570
443.0780,1,59,0.274
443.2063,1,491,2.283
443.3188,1,575,2.673
443.4456,1,654,3.041
443.5623,1,546,2.538
443.6804,1,483,2.246
443.8084,1,512,2.380
443.9258,1,536,2.492
444.0434,1,510,2.371
444.1581,1,528,2.455
444.2828,1,503,2.339
444.3998,1,426,1.981
444.5273,1,521,2.422
444.6406,1,553,2.571
444.7563,1,538,2.501
444.8837,1,524,2.436
444.9969,1,516,2.399
445.1251,1,492,2.287
445.2428,1,1573,7.313
445.3601,1,-182,-0.846
445.4865,1,416,1.934
445.5997,1,1372,6.379
445.7159,1,-349,-1.623
445.8457,1,680,3.161
445.9623,1,1142,5.309
446.0768,1,15,0.070
446.2049,1,1538,7.150
446.3224,1,-607,-2.822
446.4465,1,901,4.189
446.5620,1,-393,-1.827
446.6784,1,764,3.552
446.7956,1,675,3.138
446.9243,1,445,2.069
447.0373,1,297,1.381
447.1658,1,1668,7.755
447.2778,1,-490,-2.278
447.3956,1,558,2.594
447.5241,1,36,0.167
447.6397,1,727,3.380
447.7662,1,1096,5.095
447.8828,1,-112,-0.521
447.9959,1,854,3.970
448.1241,1,1354,6.295
448.2357,1,-223,-1.037
448.3630,1,548,2.548
448.4791,1,533,2.478
448.5956,1,551,2.562
448.7223,1,541,2.515
448.8381,1,536,2.492
448.9657,1,498,2.315
449.0822,1,508,2.362
449.2000,1,569,2.645
449.3157,1,578,2.687
449.4455,1,404,1.878
449.5598,1,395,1.836
449.6778,1,581,2.701
449.8065,1,569,2.645
449.9247,1,527,2.450
450.0426,1,526,2.445
450.1584,1,525,2.441
450.2866,1,530,2.464
450.4034,1,498,2.315
450.5205,1,518,2.408
450.6456,1,514,2.390
450.7609,1,540,2.511
450.8781,1,520,2.418
451.0031,1,528,2.455
451.1162,1,542,2.520
451.2410,1,519,2.413
451.3661,1,513,2.385
451.4801,1,527,2.450
451.5956,1,525,2.441
451.7246,1,548,2.548
451.8385,1,519,2.413
451.9631,1,527,2.450
452.0800,1,529,2.459
452.1956,1,518,2.408
452.3259,1,633,2.943
452.4416,1,491,2.283
452.5590,1,433,2.013
452.6762,1,999,4.645
452.8023,1,19,0.088
452.9171,1,670,3.115
453.0458,1,570,2.650
453.1625,1,544,2.529
453.2780,1,504,2.343
453.3956,1,1210,5.625
453.5227,1,-352,-1.637
453.6369,1,262,1.218
453.7658,1,139,0.646
453.8792,1,1647,7.657
453.9959,1,158,0.735
454.1204,1,-223,-1.037
454.2374,1,255,1.186
454.3658,1,595,2.766
454.4811,1,387,1.799
454.5958,1,1164,5.412
454.7243,1,1936,9.001
454.8365,1,1127,5.240
454.9652,1,63,0.293
455.0784,1,446,2.074
455.1949,1,422,1.962
455.3216,1,538,2.501
455.4386,1,402,1.869
455.5611,1,453,2.106
455.6768,1,-323,-1.502
455.8055,1,169,0.786
455.9227,1,760,3.533
456.0394,1,526,2.445
456.1658,1,178,0.828
456.2811,1,511,2.376
456.3957,1,437,2.032
456.5238,1,352,1.637
456.6411,1,491,2.283
456.7656,1,465,2.162
456.8829,1,477,2.218
456.9992,1,469,2.180
457.1157,1,533,2.478
457.2448,1,499,2.320
457.3586,1,533,2.478
457.4834,1,526,2.445
457.5965,1,502,2.334
457.7267,1,526,2.445
457.8417,1,510,2.371
457.9582,1,516,2.399
458.0764,1,489,2.273
458.2057,1,511,2.376
458.3215,1,532,2.473
458.4391,1,517,2.404
458.5650,1,498,2.315
458.6801,1,522,2.427
458.7970,1,534,2.483
458.9234,1,538,2.501
459.0415,1,566,2.631
459.1635,1,543,2.524
459.2760,1,505,2.348
459.4056,1,453,2.106
459.5190,1,450,2.092
459.6462,1,521,2.422
459.7600,1,513,2.385
459.8767,1,519,2.413
460.0029,1,526,2.445
460.1207,1,519,2.413
460.2456,1,521,2.422
460.3622,1,535,2.487
460.4790,1,517,2.404
460.5953,1,531,2.469
460.7250,1,497,2.311
460.8412,1,524,2.436
460.9591,1,518,2.408
461.0829,1,531,2.469
461.1991,1,524,2.436
461.3157,1,526,2.445
461.4388,1,515,2.394
461.5645,1,509,2.366
461.6790,1,494,2.297
461.8045,1,505,2.348
461.9207,1,527,2.450
462.0387,1,510,2.371
462.1660,1,526,2.445
462.2828,1,521,2.422
462.3995,1,669,3.110
462.5157,1,484,2.250
462.6457,1,497,2.311
462.7604,1,504,2.343
462.8785,1,528,2.455
462.9942,1,490,2.278
463.1204,1,503,2.339
463.2457,1,523,2.432
463.3621,1,512,2.380
463.4787,1,520,2.418
463.6030,1,526,2.445
463.7163,1,526,2.445
463.8397,1,511,2.376
463.9659,1,529,2.459
464.0799,1,517,2.404
464.1944,1,538,2.501
464.3207,1,518,2.408
464.4457,1,515,2.394
464.5590,1,520,2.418
464.6742,1,518,2.408
464.8036,1,539,2.506
464.9174,1,514,2.390
465.0419,1,511,2.376
465.1599,1,524,2.436
465.2758,1,534,2.483
465.4040,1,524,2.436
465.5190,1,529,2.459
465.6364,1,513,2.385
465.7601,1,493,2.292
465.8739,1,550,2.557
465.9997,1,533,2.478
466.1249,1,538,2.501
466.2372,1,509,2.366
466.3626,1,539,2.506
466.4801,1,523,2.432
466.5961,1,529,2.459
466.7208,1,505,2.348
466.8341,1,528,2.455
466.9599,1,508,2.362
467.0762,1,515,2.394
467.1942,1,520,2.418
467.3208,1,532,2.473
467.4356,1,664,3.087
467.5641,1,656,3.050
467.6809,1,699,3.250
467.7951,1,564,2.622
467.9242,1,515,2.394
468.0407,1,423,1.967
468.1580,1,639,2.971
468.2744,1,501,2.329
468.4031,1,502,2.334
468.5175,1,367,1.706
468.6342,1,567,2.636
468.7611,1,543,2.524
468.8785,1,698,3.245
468.9957,1,558,2.594
469.1247,1,479,2.227
469.2412,1,412,1.915
469.3658,1,540,2.511
469.4810,1,451,2.097
469.5960,1,541,2.515
469.7233,1,512,2.380
469.8408,1,554,2.576
469.9532,1,458,2.129
470.0812,1,542,2.520
470.1943,1,495,2.301
470.3209,1,561,2.608
470.4457,1,480,2.232
470.5625,1,538,2.501
470.6765,1,514,2.390
470.7939,1,544,2.529
470.9207,1,483,2.246
471.0458,1,535,2.487
471.1623,1,522,2.427
471.2792,1,556,2.585
471.3971,1,181,0.841
471.5254,1,533,2.478
471.6389,1,586,2.724
471.7552,1,99,0.460
471.8830,1,299,1.390
471.9992,1,684,3.180
472.1228,1,696,3.236
472.2385,1,798,3.710
472.3546,1,594,2.762
472.4831,1,304,1.413
472.5983,1,252,1.172
472.7221,1,376,1.748
472.8368,1,503,2.339
472.9530,1,601,2.794
473.0813,1,650,3.022
473.1962,1,602,2.799
473.3229,1,513,2.385
473.4410,1,546,2.538
473.5552,1,472,2.194
473.6818,1,568,2.641
473.7958,1,518,2.408
473.9225,1,539,2.506
474.0389,1,443,2.060
474.1545,1,602,2.799
474.2820,1,538,2.501
474.3954,1,517,2.404
474.5238,1,542,2.520
474.6388,1,497,2.311
474.7555,1,532,2.473
474.8729,1,468,2.176
475.0022,1,554,2.576
475.1202,1,481,2.236
475.2453,1,560,2.604
475.3624,1,494,2.297
475.4768,1,562,2.613
475.6050,1,500,2.325
475.7212,1,557,2.590
475.8389,1,478,2.222
475.9529,1,536,2.492
476.0761,1,477,2.218
476.2015,1,550,2.557
476.3177,1,513,2.385
476.4331,1,524,2.436
476.5619,1,510,2.371
476.6791,1,534,2.483
476.7954,1,519,2.413
476.9208,1,524,2.436
477.0336,1,523,2.432
477.1619,1,53,0.246
477.2797,1,-122,-0.567
477.3977,1,-9,-0.042
477.5124,1,8,0.037
477.6410,1,392,1.822
477.7536,1,523,2.432
477.8812,1,1138,5.291
477.9991,1,1063,4.942
478.1160,1,652,3.031
478.2397,1,508,2.362
478.3546,1,1395,6.486
478.4832,1,566,2.631
478.5973,1,581,2.701
478.7134,1,634,2.948
478.8400,1,614,2.855
478.9558,1,571,2.655
479.0849,1,488,2.269
479.2013,1,582,2.706
479.3185,1,558,2.594
479.4365,1,554,2.576
479.5599,1,492,2.287
479.6830,1,591,2.748
479.8002,1,533,2.478
479.9134,1,572,2.659
480.0398,1,555,2.580
480.1567,1,510,2.371
480.2749,1,539,2.506
480.4036,1,494,2.297
480.5209,1,497,2.311
480.6339,1,524,2.436
480.7600,1,526,2.445
480.8734,1,491,2.283
481.0042,1,538,2.501
481.1193,1,506,2.352
481.2329,1,531,2.469
481.3623,1,484,2.250
481.4791,1,536,2.492
481.6035,1,487,2.264
481.7159,1,530,2.464
481.8424,1,516,2.399
481.9603,1,524,2.436
482.0783,1,503,2.339
482.1958,1,531,2.469
482.3207,1,538,2.501
482.4359,1,506,2.352
482.5523,1,542,2.520
482.6779,1,514,2.390
482.7955,1,511,2.376
482.9231,1,530,2.464
483.0351,1,524,2.436
483.1605,1,535,2.487
483.2743,1,528,2.455
483.3992,1,523,2.432
483.5158,1,519,2.413
483.6439,1,539,2.506
483.7620,1,518,2.408
483.8775,1,505,2.348
483.9956,1,520,2.418
484.1183,1,434,2.018
484.2428,1,539,2.506
484.3565,1,572,2.659
484.4830,1,541,2.515
484.5966,1,386,1.795
484.7143,1,638,2.966
484.8410,1,556,2.585
484.9585,1,486,2.259
485.0765,1,581,2.701
485.1929,1,416,1.934
485.3238,1,579,2.692
485.4415,1,506,2.352
485.5583,1,492,2.287
485.6748,1,522,2.427
485.8036,1,319,1.483
485.9209,1,652,3.031
486.0334,1,549,2.552
486.1614,1,551,2.562
486.2780,1,383,1.781
486.3954,1,624,2.901
486.5124,1,526,2.445
486.6395,1,563,2.617
486.7529,1,442,2.055
486.8831,1,502,2.334
486.9963,1,565,2.627
487.1208,1,887,4.124
487.2343,1,921,4.282
487.3616,1,882,4.101
487.4791,1,791,3.677
487.5918,1,394,1.832
487.7168,1,260,1.209
487.8332,1,-149,-0.693
487.9591,1,524,2.436
488.0749,1,510,2.371
488.1918,1,253,1.176
488.3202,1,499,2.320
488.4336,1,337,1.567
488.5595,1,651,3.027
488.6766,1,491,2.283
488.8027,1,279,1.297
488.9161,1,596,2.771
489.0330,1,711,3.306
489.1583,1,749,3.482
489.2760,1,-228,-1.060
489.3994,1,-10875,-50.560
489.5133,1,-10802,-50.220
489.6418,1,22411,104.192
489.7586,1,5840,27.151
489.8762,1,-370,-1.720
489.9994,1,-357,-1.660
490.1111,1,1412,6.565
490.2388,1,99,0.460
490.3522,1,859,3.994
490.4793,1,1070,4.975
490.5960,1,659,3.064
490.7135,1,941,4.375
490.8312,1,725,3.371
490.9580,1,595,2.766
491.0757,1,894,4.156
491.2016,1,169,0.786
491.3160,1,398,1.850
491.4325,1,331,1.539
491.5636,1,392,1.822
491.6781,1,609,2.831
491.7960,1,593,2.757
491.9233,1,416,1.934
492.0414,1,478,2.222
492.1585,1,1791,8.327
492.2734,1,10290,47.840
492.4024,1,986,4.584
492.5170,1,-1410,-6.555
492.6325,1,-2630,-12.227
492.7626,1,-914,-4.249
492.8778,1,-535,-2.487
492.9958,1,-212,-0.986
493.1137,1,490,2.278
493.2400,1,235,1.093
493.3581,1,313,1.455
493.4835,1,1343,6.244
493.5958,1,197,0.916
493.7132,1,790,3.673
493.8308,1,797,3.705
493.9586,1,542,2.520
494.0717,1,647,3.008
494.1997,1,455,2.115
494.3145,1,825,3.836
494.4403,1,559,2.599
494.5581,1,647,3.008
494.6731,1,494,2.297
494.7975,1,502,2.334
494.9124,1,492,2.287
495.0407,1,451,2.097
495.1546,1,535,2.487
495.2807,1,455,2.115
495.3951,1,537,2.497
495.5122,1,537,2.497
495.6357,1,476,2.213
495.7535,1,537,2.497
495.8786,1,483,2.246
495.9934,1,533,2.478
496.1114,1,492,2.287
496.2392,1,531,2.469
496.3547,1,489,2.273
496.4808,1,524,2.436
496.5943,1,488,2.269
496.7106,1,511,2.376
496.8361,1,500,2.325
496.9510,1,495,2.301
497.0808,1,547,2.543
497.1941,1,500,2.325
497.3193,1,516,2.399
497.4332,1,500,2.325
497.5609,1,519,2.413
497.6763,1,496,2.306
497.8002,1,543,2.524
497.9160,1,511,2.376
498.0337,1,496,2.306
498.1622,1,501,2.329
498.2781,1,544,2.529
498.3930,1,514,2.390
498.5175,1,521,2.422
498.6313,1,483,2.246
498.7578,1,518,2.408
498.8759,1,436,2.027
498.9932,1,531,2.469
499.1107,1,521,2.422
499.2375,1,536,2.492
499.3525,1,534,2.483
499.4788,1,525,2.441
499.5954,1,503,2.339
499.7103,1,510,2.371
499.8344,1,517,2.404
499.9602,1,525,2.441
500.0782,1,510,2.371
500.1940,1,511,2.376
500.3209,1,519,2.413
500.4333,1,506,2.352
500.5624,1,519,2.413
500.6789,1,505,2.348
500.7955,1,519,2.413
500.9106,1,537,2.497
501.0389,1,508,2.362
501.1540,1,523,2.432
501.2703,1,523,2.432
501.3967,1,526,2.445
501.5122,1,512,2.380
501.6402,1,526,2.445
501.7548,1,521,2.422
501.8711,1,286,1.330
502.0000,1,688,3.199
502.1161,1,597,2.776
502.2331,1,479,2.227
502.3596,1,521,2.422
502.4710,1,933,4.338
502.5995,1,-621,-2.887
502.7160,1,594,2.762
502.8375,1,510,2.371
502.9511,1,870,4.045
503.0794,1,551,2.562
503.1947,1,627,2.915
503.3212,1,799,3.715
503.4355,1,516,2.399
503.5533,1,411,1.911
503.6805,1,456,2.120
503.7965,1,475,2.208
503.9260,1,177,0.823
504.0313,1,530,2.464
504.1616,1,560,2.604
504.2772,1,651,3.027
504.3912,1,650,3.022
504.5214,1,524,2.436
504.6370,1,477,2.218
504.7530,1,553,2.571
504.8695,1,559,2.599
504.9960,1,541,2.515
505.1124,1,579,2.692
505.2404,1,501,2.329
505.3534,1,563,2.617
505.4781,1,506,2.352
505.5960,1,521,2.422
505.7106,1,535,2.487
505.8331,1,560,2.604
